timestamp,pv_kw,bess_kw,soc,total_load_kw,v_MV Grid,v_LV Busbar,v_PV Plant,v_BESS,v_Biotech Lab,v_Office Building,v_EV Charging
2022-01-03 00:00:00-08:00,0.0,0.0,0.6075961290055181,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2022-01-03 01:00:00-08:00,0.0,0.0,0.6075961290055181,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2022-01-03 02:00:00-08:00,0.0,0.0,0.6075961290055181,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2022-01-03 03:00:00-08:00,0.0,0.0,0.6075961290055181,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2022-01-03 04:00:00-08:00,0.0,0.0,0.6075961290055181,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2022-01-03 05:00:00-08:00,0.0,0.0,0.6075961290055181,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2022-01-03 06:00:00-08:00,0.0,0.0,0.6075961290055181,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2022-01-03 07:00:00-08:00,0.0,0.0,0.6075961290055181,57.0,1.02,1.0165824867320397,1.0165827902598858,1.0165824951633757,1.00154094732572,1.0157976906153958,1.0147271748322118
2022-01-03 08:00:00-08:00,0.0,0.0,0.6075961290055181,127.29387968706851,1.02,1.0141566933334873,1.0141569961370487,1.0141567017447046,0.9947673771106087,1.007502867458051,1.0027028632991681
2022-01-03 09:00:00-08:00,2.1294804023641394,0.0,0.6075961290055181,139.7123606163068,1.02,1.0137841273663855,1.0146697678462773,1.0137841357745128,0.9943873968186895,1.007127823102825,0.997893103021612
2022-01-03 10:00:00-08:00,41.40895256746141,0.0,0.6075961290055181,145.00000000000003,1.02,1.0148774369397646,1.0317910388780684,1.0148774453569593,0.9955024476203196,1.0082284003341953,0.9971058912520286
2022-01-03 11:00:00-08:00,67.06442976071918,0.0,0.6075961290055181,139.7123606163068,1.02,1.015855452224439,1.0429379648663473,1.0158554606497454,0.9964998693368302,1.0092129033454695,0.999997932846357
2022-01-03 12:00:00-08:00,78.12912135260295,0.0,0.6075961290055181,127.29387968706851,1.02,1.0166184004034244,1.0480080489387844,1.0166184088350585,0.9972779289293254,1.00998090374708,1.0051929779064912
2022-01-03 13:00:00-08:00,70.51004802510792,0.0,0.6075961290055181,114.60936103112573,1.02,1.0168292373868293,1.0452382025141405,1.016829245820212,0.9974929376337203,1.010193135523286,1.009877052243606
